nsf_centers_easy,454.3841218948364,0.5715029239654541,0.5,286,0

nsf_centers_hard,192.783518075943,0.2980458736419678,0.4890115515832302,18,3438.492634656303

nsf_rural_easy,615.9687647819519,0.6363356113433838,0.4070542421730908,2,3587.6934865467592

nsf_rural_hard,2383.75297832489,1.0608179569244385,0.4135704404907806,7,3245.7130677903037

nsf_uniform_easy,536.6843166351318,0.4996635913848877,0.3523152912710477,3,3136.4531785109616

nsf_uniform_hard,3402.1125977039337,4.420326232910156,0.42673490350028254,185,1366.4495268250448

nsf_urban_easy,731.6145594120026,0.6498017311096191,0.31347015726990235,4,3089.645220732039

nsf_urban_hard,682.0562462806702,0.8919036388397217,0.4461183834404509,3,4260.704942436284

conus_centers_easy,11167.90383720398,8.04342532157898,0.3489441516779068,2,3223.676611240246

